-BEGIN HEADER-
NASA/POWER Source Native Resolution Hourly Data 
Dates (month/day/year): 01/01/2010 through 12/31/2024 in LST
Location: Latitude  -33.8697   Longitude 151.198 
Elevation from MERRA-2: Average for 0.5 x 0.625 degree lat/lon region = 31.72 meters
The value for missing source data that cannot be computed or is outside of the sources availability range: -999 
Parameter(s): 
RH2M     MERRA-2 Relative Humidity at 2 Meters (%) 
-END HEADER-
YEAR,MO,DY,HR,RH2M
2024,7,1,6,87.19
2024,7,1,7,86.33
2024,7,1,8,83.38
2024,7,1,9,79.71
2024,7,1,10,75.06
2024,7,1,11,71.82
2024,7,1,12,70.55
2024,7,1,13,71.71
2024,7,1,14,73.27
2024,7,1,15,75.42
2024,7,1,16,78.52
2024,7,1,17,81.47
2024,7,1,18,82.14
2024,7,1,19,81.21
2024,7,1,20,80.37
2024,7,1,21,79.71
2024,7,1,22,78.52
2024,7,1,23,78.08
2024,7,2,0,78.37
2024,7,2,1,79.05
2024,7,2,2,80.27
2024,7,2,3,80.43
2024,7,2,4,80.39
2024,7,2,5,79.54
2024,7,2,6,78.29
2024,7,2,7,76.63
2024,7,2,8,73.96
2024,7,2,9,70.82
2024,7,2,10,67.77
2024,7,2,11,66.12
2024,7,2,12,65.45
2024,7,2,13,65.17
2024,7,2,14,65.14
2024,7,2,15,66.03
2024,7,2,16,68.29
2024,7,2,17,69.91
2024,7,2,18,70.94
2024,7,2,19,72.0
2024,7,2,20,73.35
2024,7,2,21,74.67
2024,7,2,22,75.8
2024,7,2,23,77.14
2024,7,3,0,78.19
2024,7,3,1,78.59
2024,7,3,2,78.68
2024,7,3,3,77.65
2024,7,3,4,76.51
2024,7,3,5,75.4
2024,7,3,6,73.99
2024,7,3,7,72.49
2024,7,3,8,69.98
2024,7,3,9,67.58
2024,7,3,10,65.95
2024,7,3,11,65.77
2024,7,3,12,66.71
2024,7,3,13,68.96
2024,7,3,14,73.29
2024,7,3,15,78.64
2024,7,3,16,83.76
2024,7,3,17,86.65
2024,7,3,18,87.76
2024,7,3,19,87.76
2024,7,3,20,87.67
2024,7,3,21,87.06
2024,7,3,22,85.95
2024,7,3,23,84.53
2024,7,4,0,82.23
2024,7,4,1,77.73
2024,7,4,2,72.84
2024,7,4,3,70.21
2024,7,4,4,68.89
2024,7,4,5,67.76
2024,7,4,6,66.75
2024,7,4,7,66.23
2024,7,4,8,65.91
2024,7,4,9,64.96
2024,7,4,10,64.02
2024,7,4,11,63.29
2024,7,4,12,63.32
2024,7,4,13,64.39
2024,7,4,14,65.59
2024,7,4,15,67.97
2024,7,4,16,71.02
2024,7,4,17,74.21
2024,7,4,18,76.7
2024,7,4,19,78.51
2024,7,4,20,80.7
2024,7,4,21,82.58
2024,7,4,22,83.64
2024,7,4,23,84.32
2024,7,5,0,84.56
2024,7,5,1,83.89
2024,7,5,2,83.58
2024,7,5,3,83.23
2024,7,5,4,82.41
2024,7,5,5,80.92
2024,7,5,6,79.18
2024,7,5,7,76.53
2024,7,5,8,74.38
2024,7,5,9,72.69
2024,7,5,10,70.21
2024,7,5,11,68.34
2024,7,5,12,68.26
2024,7,5,13,69.2
2024,7,5,14,70.11
2024,7,5,15,70.67
2024,7,5,16,71.2
2024,7,5,17,70.29
2024,7,5,18,68.93
2024,7,5,19,67.88
2024,7,5,20,67.13
2024,7,5,21,66.67
2024,7,5,22,66.39
2024,7,5,23,65.73
2024,7,6,0,65.43
2024,7,6,1,65.5
2024,7,6,2,65.89
2024,7,6,3,66.16
2024,7,6,4,66.73
2024,7,6,5,67.15
2024,7,6,6,67.1
2024,7,6,7,67.14
2024,7,6,8,65.87
2024,7,6,9,63.25
2024,7,6,10,61.07
2024,7,6,11,60.04
2024,7,6,12,59.47
2024,7,6,13,59.44
2024,7,6,14,60.17
2024,7,6,15,62.0
2024,7,6,16,64.84
2024,7,6,17,65.98
2024,7,6,18,66.74
2024,7,6,19,67.57
2024,7,6,20,69.0
2024,7,6,21,70.51
2024,7,6,22,71.41
2024,7,6,23,72.43
2024,7,7,0,73.62
2024,7,7,1,74.8
2024,7,7,2,76.33
2024,7,7,3,78.06
2024,7,7,4,79.98
2024,7,7,5,81.38
2024,7,7,6,82.05
2024,7,7,7,81.52
2024,7,7,8,78.99
2024,7,7,9,74.84
2024,7,7,10,72.2
2024,7,7,11,70.74
2024,7,7,12,69.57
2024,7,7,13,69.61
2024,7,7,14,70.45
2024,7,7,15,72.18
2024,7,7,16,76.13
2024,7,7,17,78.98
2024,7,7,18,80.15
2024,7,7,19,80.56
2024,7,7,20,80.67
2024,7,7,21,81.55
2024,7,7,22,82.76
2024,7,7,23,83.86
2024,7,8,0,85.19
2024,7,8,1,86.36
2024,7,8,2,87.12
2024,7,8,3,87.55
2024,7,8,4,87.7
2024,7,8,5,88.18
2024,7,8,6,88.78
2024,7,8,7,88.88
2024,7,8,8,89.17
2024,7,8,9,89.44
2024,7,8,10,91.1
2024,7,8,11,92.1
2024,7,8,12,92.56
2024,7,8,13,91.25
2024,7,8,14,88.91
2024,7,8,15,88.28
2024,7,8,16,89.86
2024,7,8,17,91.61
2024,7,8,18,93.01
2024,7,8,19,93.87
2024,7,8,20,93.42
2024,7,8,21,92.42
2024,7,8,22,92.8
2024,7,8,23,93.61
2024,7,9,0,93.95
2024,7,9,1,94.9
2024,7,9,2,95.36
2024,7,9,3,94.79
2024,7,9,4,93.16
2024,7,9,5,93.27
2024,7,9,6,94.06
2024,7,9,7,94.05
2024,7,9,8,92.94
2024,7,9,9,92.49
2024,7,9,10,90.34
2024,7,9,11,84.84
2024,7,9,12,74.93
2024,7,9,13,65.15
2024,7,9,14,61.38
2024,7,9,15,61.43
2024,7,9,16,65.17
2024,7,9,17,66.76
2024,7,9,18,69.47
2024,7,9,19,73.04
2024,7,9,20,76.88
2024,7,9,21,81.42
2024,7,9,22,83.27
2024,7,9,23,82.98
2024,7,10,0,82.61
2024,7,10,1,83.4
2024,7,10,2,86.04
2024,7,10,3,88.66
2024,7,10,4,91.8
2024,7,10,5,94.63
2024,7,10,6,96.72
2024,7,10,7,94.15
2024,7,10,8,86.22
2024,7,10,9,79.25
2024,7,10,10,71.75
2024,7,10,11,66.72
2024,7,10,12,62.68
2024,7,10,13,59.29
2024,7,10,14,57.15
2024,7,10,15,58.34
2024,7,10,16,60.82
2024,7,10,17,60.88
2024,7,10,18,63.38
2024,7,10,19,67.69
2024,7,10,20,72.39
2024,7,10,21,76.14
2024,7,10,22,79.99
2024,7,10,23,83.07
2024,7,11,0,85.41
2024,7,11,1,87.4
2024,7,11,2,89.08
2024,7,11,3,90.01
2024,7,11,4,89.04
2024,7,11,5,87.67
2024,7,11,6,86.54
2024,7,11,7,84.85
2024,7,11,8,79.63
2024,7,11,9,73.68
2024,7,11,10,68.08
2024,7,11,11,62.86
2024,7,11,12,58.4
2024,7,11,13,55.95
2024,7,11,14,59.21
2024,7,11,15,65.55
2024,7,11,16,69.03
2024,7,11,17,72.07
2024,7,11,18,75.37
2024,7,11,19,77.98
2024,7,11,20,81.23
2024,7,11,21,84.95
2024,7,11,22,88.88
2024,7,11,23,92.15
2024,7,12,0,93.99
2024,7,12,1,94.95
2024,7,12,2,95.64
2024,7,12,3,95.64
2024,7,12,4,94.83
2024,7,12,5,94.19
2024,7,12,6,93.88
2024,7,12,7,91.86
2024,7,12,8,84.82
2024,7,12,9,75.89
2024,7,12,10,62.86
2024,7,12,11,57.63
2024,7,12,12,55.21
2024,7,12,13,54.23
2024,7,12,14,54.88
2024,7,12,15,57.77
2024,7,12,16,64.04
2024,7,12,17,68.24
2024,7,12,18,72.21
2024,7,12,19,76.36
2024,7,12,20,80.17
2024,7,12,21,82.82
2024,7,12,22,84.65
2024,7,12,23,84.69
2024,7,13,0,82.32
2024,7,13,1,81.37
2024,7,13,2,81.19
2024,7,13,3,81.3
2024,7,13,4,81.44
2024,7,13,5,81.87
2024,7,13,6,82.38
2024,7,13,7,82.19
2024,7,13,8,80.35
2024,7,13,9,77.71
2024,7,13,10,75.22
2024,7,13,11,72.55
2024,7,13,12,69.02
2024,7,13,13,65.0
2024,7,13,14,61.43
2024,7,13,15,59.71
2024,7,13,16,62.37
2024,7,13,17,64.04
2024,7,13,18,64.28
2024,7,13,19,67.31
2024,7,13,20,72.85
2024,7,13,21,73.73
2024,7,13,22,75.18
2024,7,13,23,78.44
2024,7,14,0,80.9
2024,7,14,1,82.1
2024,7,14,2,82.67
2024,7,14,3,83.06
2024,7,14,4,84.15
2024,7,14,5,84.87
2024,7,14,6,85.17
2024,7,14,7,83.72
2024,7,14,8,77.65
2024,7,14,9,70.57
2024,7,14,10,64.07
2024,7,14,11,59.17
2024,7,14,12,55.91
2024,7,14,13,53.81
2024,7,14,14,52.93
2024,7,14,15,54.39
2024,7,14,16,58.57
2024,7,14,17,61.27
2024,7,14,18,63.88
2024,7,14,19,67.15
2024,7,14,20,70.45
2024,7,14,21,73.37
2024,7,14,22,75.57
2024,7,14,23,77.74
2024,7,15,0,79.49
2024,7,15,1,80.57
2024,7,15,2,81.13
2024,7,15,3,81.54
2024,7,15,4,81.53
2024,7,15,5,81.14
2024,7,15,6,80.55
2024,7,15,7,78.67
2024,7,15,8,72.45
2024,7,15,9,68.02
2024,7,15,10,64.01
2024,7,15,11,60.17
2024,7,15,12,56.62
2024,7,15,13,53.89
2024,7,15,14,53.17
2024,7,15,15,54.23
2024,7,15,16,57.59
2024,7,15,17,61.59
2024,7,15,18,64.54
2024,7,15,19,67.47
2024,7,15,20,69.97
2024,7,15,21,71.43
2024,7,15,22,72.1
2024,7,15,23,72.14
2024,7,16,0,72.06
2024,7,16,1,71.2
2024,7,16,2,70.9
2024,7,16,3,72.04
2024,7,16,4,73.44
2024,7,16,5,73.79
2024,7,16,6,73.5
2024,7,16,7,74.24
2024,7,16,8,75.2
2024,7,16,9,74.49
2024,7,16,10,72.34
2024,7,16,11,69.35
2024,7,16,12,66.25
2024,7,16,13,64.15
2024,7,16,14,62.71
2024,7,16,15,62.88
2024,7,16,16,64.64
2024,7,16,17,66.3
2024,7,16,18,68.25
2024,7,16,19,71.34
2024,7,16,20,74.28
2024,7,16,21,75.89
2024,7,16,22,76.45
2024,7,16,23,76.51
2024,7,17,0,77.0
2024,7,17,1,77.55
2024,7,17,2,78.83
2024,7,17,3,80.4
2024,7,17,4,82.76
2024,7,17,5,84.26
2024,7,17,6,83.78
2024,7,17,7,82.06
2024,7,17,8,77.09
2024,7,17,9,71.5
2024,7,17,10,68.57
2024,7,17,11,68.37
2024,7,17,12,68.4
2024,7,17,13,68.18
2024,7,17,14,67.81
2024,7,17,15,69.73
2024,7,17,16,74.6
2024,7,17,17,77.71
2024,7,17,18,79.1
2024,7,17,19,80.14
2024,7,17,20,80.52
2024,7,17,21,80.8
2024,7,17,22,82.38
2024,7,17,23,83.6
2024,7,18,0,84.0
2024,7,18,1,83.96
2024,7,18,2,83.16
2024,7,18,3,81.04
2024,7,18,4,79.84
2024,7,18,5,79.6
2024,7,18,6,80.1
2024,7,18,7,80.32
2024,7,18,8,77.01
2024,7,18,9,71.79
2024,7,18,10,66.73
2024,7,18,11,63.16
2024,7,18,12,61.16
2024,7,18,13,60.43
2024,7,18,14,60.04
2024,7,18,15,60.64
2024,7,18,16,64.22
2024,7,18,17,65.25
2024,7,18,18,65.61
2024,7,18,19,67.53
2024,7,18,20,70.03
2024,7,18,21,71.34
2024,7,18,22,72.05
2024,7,18,23,72.85
2024,7,19,0,74.26
2024,7,19,1,75.44
2024,7,19,2,76.04
2024,7,19,3,77.21
2024,7,19,4,78.32
2024,7,19,5,79.07
2024,7,19,6,79.31
2024,7,19,7,77.82
2024,7,19,8,71.62
2024,7,19,9,66.34
2024,7,19,10,61.13
2024,7,19,11,57.12
2024,7,19,12,53.12
2024,7,19,13,49.81
2024,7,19,14,47.99
2024,7,19,15,48.25
2024,7,19,16,52.66
2024,7,19,17,55.92
2024,7,19,18,58.52
2024,7,19,19,61.27
2024,7,19,20,64.2
2024,7,19,21,66.76
2024,7,19,22,69.04
2024,7,19,23,70.87
2024,7,20,0,72.03
2024,7,20,1,72.73
2024,7,20,2,73.21
2024,7,20,3,73.69
2024,7,20,4,73.61
2024,7,20,5,72.48
2024,7,20,6,71.94
2024,7,20,7,71.06
2024,7,20,8,69.02
2024,7,20,9,65.91
2024,7,20,10,62.24
2024,7,20,11,56.4
2024,7,20,12,50.92
2024,7,20,13,49.46
2024,7,20,14,49.44
2024,7,20,15,50.32
2024,7,20,16,53.2
2024,7,20,17,56.7
2024,7,20,18,60.47
2024,7,20,19,64.14
2024,7,20,20,66.01
2024,7,20,21,66.66
2024,7,20,22,67.08
2024,7,20,23,68.11
2024,7,21,0,69.16
2024,7,21,1,69.25
2024,7,21,2,69.19
2024,7,21,3,69.49
2024,7,21,4,69.89
2024,7,21,5,70.88
2024,7,21,6,72.04
2024,7,21,7,72.0
2024,7,21,8,69.63
2024,7,21,9,66.58
2024,7,21,10,62.19
2024,7,21,11,57.73
2024,7,21,12,54.06
2024,7,21,13,51.37
2024,7,21,14,50.52
2024,7,21,15,52.1
2024,7,21,16,56.64
2024,7,21,17,60.23
2024,7,21,18,64.37
2024,7,21,19,68.74
2024,7,21,20,72.59
2024,7,21,21,75.35
2024,7,21,22,77.21
2024,7,21,23,78.68
2024,7,22,0,79.67
2024,7,22,1,80.09
2024,7,22,2,80.32
2024,7,22,3,81.37
2024,7,22,4,82.66
2024,7,22,5,84.23
2024,7,22,6,85.45
2024,7,22,7,84.5
2024,7,22,8,79.86
2024,7,22,9,74.29
2024,7,22,10,68.25
2024,7,22,11,63.32
2024,7,22,12,59.52
2024,7,22,13,57.88
2024,7,22,14,58.14
2024,7,22,15,59.4
2024,7,22,16,58.28
2024,7,22,17,58.68
2024,7,22,18,60.53
2024,7,22,19,64.58
2024,7,22,20,71.11
2024,7,22,21,76.12
2024,7,22,22,78.28
2024,7,22,23,79.75
2024,7,23,0,82.03
2024,7,23,1,84.19
2024,7,23,2,85.99
2024,7,23,3,87.21
2024,7,23,4,88.03
2024,7,23,5,89.26
2024,7,23,6,90.33
2024,7,23,7,88.81
2024,7,23,8,82.87
2024,7,23,9,72.16
2024,7,23,10,64.57
2024,7,23,11,58.44
2024,7,23,12,53.45
2024,7,23,13,49.65
2024,7,23,14,47.65
2024,7,23,15,49.38
2024,7,23,16,54.26
2024,7,23,17,59.15
2024,7,23,18,63.23
2024,7,23,19,67.61
2024,7,23,20,72.09
2024,7,23,21,76.25
2024,7,23,22,79.63
2024,7,23,23,82.41
2024,7,24,0,85.23
2024,7,24,1,87.87
2024,7,24,2,90.67
2024,7,24,3,93.09
2024,7,24,4,94.83
2024,7,24,5,96.69
2024,7,24,6,98.79
2024,7,24,7,97.19
2024,7,24,8,89.17
2024,7,24,9,80.31
2024,7,24,10,67.61
2024,7,24,11,58.86
2024,7,24,12,54.45
2024,7,24,13,53.12
2024,7,24,14,54.51
2024,7,24,15,57.92
2024,7,24,16,63.53
2024,7,24,17,67.88
2024,7,24,18,72.66
2024,7,24,19,76.59
2024,7,24,20,79.34
2024,7,24,21,80.17
2024,7,24,22,79.75
2024,7,24,23,79.07
2024,7,25,0,78.77
2024,7,25,1,78.86
2024,7,25,2,78.95
2024,7,25,3,79.41
2024,7,25,4,80.77
2024,7,25,5,82.07
2024,7,25,6,82.51
2024,7,25,7,79.34
2024,7,25,8,73.27
2024,7,25,9,67.71
2024,7,25,10,62.76
2024,7,25,11,60.22
2024,7,25,12,60.99
2024,7,25,13,62.76
2024,7,25,14,65.47
2024,7,25,15,68.51
2024,7,25,16,70.47
2024,7,25,17,71.48
2024,7,25,18,72.39
2024,7,25,19,73.71
2024,7,25,20,75.24
2024,7,25,21,78.2
2024,7,25,22,82.91
2024,7,25,23,86.18
2024,7,26,0,89.07
2024,7,26,1,91.41
2024,7,26,2,92.05
2024,7,26,3,92.77
2024,7,26,4,92.97
2024,7,26,5,92.48
2024,7,26,6,90.96
2024,7,26,7,88.25
2024,7,26,8,86.82
2024,7,26,9,85.19
2024,7,26,10,79.3
2024,7,26,11,70.15
2024,7,26,12,62.29
2024,7,26,13,57.01
2024,7,26,14,54.39
2024,7,26,15,54.12
2024,7,26,16,57.58
2024,7,26,17,61.23
2024,7,26,18,63.45
2024,7,26,19,63.82
2024,7,26,20,65.17
2024,7,26,21,67.19
2024,7,26,22,68.87
2024,7,26,23,71.04
2024,7,27,0,73.58
2024,7,27,1,76.26
2024,7,27,2,78.72
2024,7,27,3,79.31
2024,7,27,4,79.4
2024,7,27,5,80.96
2024,7,27,6,83.11
2024,7,27,7,84.34
2024,7,27,8,86.37
2024,7,27,9,88.16
2024,7,27,10,88.82
2024,7,27,11,87.95
2024,7,27,12,86.44
2024,7,27,13,83.65
2024,7,27,14,79.54
2024,7,27,15,76.78
2024,7,27,16,78.45
2024,7,27,17,80.85
2024,7,27,18,83.92
2024,7,27,19,87.16
2024,7,27,20,89.4
2024,7,27,21,90.27
2024,7,27,22,88.33
2024,7,27,23,86.13
2024,7,28,0,85.5
2024,7,28,1,86.05
2024,7,28,2,86.49
2024,7,28,3,85.24
2024,7,28,4,83.69
2024,7,28,5,81.84
2024,7,28,6,80.35
2024,7,28,7,77.06
2024,7,28,8,69.63
2024,7,28,9,65.21
2024,7,28,10,61.85
2024,7,28,11,58.57
2024,7,28,12,56.02
2024,7,28,13,54.83
2024,7,28,14,53.97
2024,7,28,15,54.74
2024,7,28,16,57.61
2024,7,28,17,61.13
2024,7,28,18,63.22
2024,7,28,19,65.72
2024,7,28,20,68.25
2024,7,28,21,70.31
2024,7,28,22,72.08
2024,7,28,23,73.26
2024,7,29,0,73.15
2024,7,29,1,71.51
2024,7,29,2,69.71
2024,7,29,3,68.68
2024,7,29,4,68.94
2024,7,29,5,69.77
2024,7,29,6,70.83
2024,7,29,7,70.8
2024,7,29,8,68.51
2024,7,29,9,66.33
2024,7,29,10,64.88
2024,7,29,11,64.47
2024,7,29,12,64.68
2024,7,29,13,65.97
2024,7,29,14,66.88
2024,7,29,15,68.16
2024,7,29,16,70.64
2024,7,29,17,72.31
2024,7,29,18,70.65
2024,7,29,19,69.11
2024,7,29,20,69.85
2024,7,29,21,71.49
2024,7,29,22,73.2
2024,7,29,23,74.8
2024,7,30,0,76.33
2024,7,30,1,78.4
2024,7,30,2,80.48
2024,7,30,3,81.59
2024,7,30,4,82.81
2024,7,30,5,83.98
2024,7,30,6,84.25
2024,7,30,7,81.95
2024,7,30,8,77.92
2024,7,30,9,74.34
2024,7,30,10,70.89
2024,7,30,11,69.4
2024,7,30,12,68.9
2024,7,30,13,68.92
2024,7,30,14,69.49
2024,7,30,15,69.86
2024,7,30,16,70.43
2024,7,30,17,71.3
2024,7,30,18,72.21
2024,7,30,19,73.49
2024,7,30,20,75.02
2024,7,30,21,77.01
2024,7,30,22,77.94
2024,7,30,23,77.66
2024,7,31,0,78.64
2024,7,31,1,79.52
2024,7,31,2,79.45
2024,7,31,3,78.81
2024,7,31,4,78.98
2024,7,31,5,79.73
2024,7,31,6,79.72
2024,7,31,7,78.56
2024,7,31,8,75.75
2024,7,31,9,72.6
2024,7,31,10,69.07
2024,7,31,11,66.45
2024,7,31,12,65.19
2024,7,31,13,65.17
2024,7,31,14,65.38
2024,7,31,15,66.7
2024,7,31,16,68.98
2024,7,31,17,71.19
2024,7,31,18,72.17
2024,7,31,19,73.16
2024,7,31,20,74.39
2024,7,31,21,75.99
2024,7,31,22,77.14
2024,7,31,23,77.63
2024,8,1,0,78.23
2024,8,1,1,78.82
2024,8,1,2,79.45
2024,8,1,3,80.0
2024,8,1,4,80.63
2024,8,1,5,80.86
2024,8,1,6,80.79
2024,8,1,7,80.19
2024,8,1,8,78.2
2024,8,1,9,75.75
2024,8,1,10,73.83
2024,8,1,11,73.21
2024,8,1,12,73.36
2024,8,1,13,73.17
2024,8,1,14,73.44
2024,8,1,15,73.96
2024,8,1,16,75.92
2024,8,1,17,78.45
2024,8,1,18,79.29
2024,8,1,19,79.44
2024,8,1,20,80.15
2024,8,1,21,81.71
2024,8,1,22,81.8
2024,8,1,23,81.29
2024,8,2,0,81.79
2024,8,2,1,82.2
2024,8,2,2,81.85
2024,8,2,3,81.47
2024,8,2,4,80.78
2024,8,2,5,81.02
2024,8,2,6,80.32
2024,8,2,7,78.03
2024,8,2,8,73.21
2024,8,2,9,69.06
2024,8,2,10,65.64
2024,8,2,11,63.58
2024,8,2,12,62.48
2024,8,2,13,61.95
2024,8,2,14,62.76
2024,8,2,15,64.44
2024,8,2,16,67.64
2024,8,2,17,70.03
2024,8,2,18,71.92
2024,8,2,19,72.1
2024,8,2,20,70.41
2024,8,2,21,68.21
2024,8,2,22,64.47
2024,8,2,23,62.24
2024,8,3,0,61.67
2024,8,3,1,64.3
2024,8,3,2,70.14
2024,8,3,3,74.6
2024,8,3,4,77.72
2024,8,3,5,79.17
2024,8,3,6,79.64
2024,8,3,7,79.67
2024,8,3,8,76.5
2024,8,3,9,70.29
2024,8,3,10,65.29
2024,8,3,11,60.6
2024,8,3,12,56.55
2024,8,3,13,52.97
2024,8,3,14,51.51
2024,8,3,15,51.72
2024,8,3,16,57.25
2024,8,3,17,63.27
2024,8,3,18,69.35
2024,8,3,19,73.56
2024,8,3,20,77.43
2024,8,3,21,81.52
2024,8,3,22,80.68
2024,8,3,23,80.71
2024,8,4,0,81.78
2024,8,4,1,79.79
2024,8,4,2,79.36
2024,8,4,3,80.72
2024,8,4,4,82.77
2024,8,4,5,84.76
2024,8,4,6,87.44
2024,8,4,7,86.69
2024,8,4,8,81.6
2024,8,4,9,71.38
2024,8,4,10,62.5
2024,8,4,11,56.84
2024,8,4,12,53.94
2024,8,4,13,53.42
2024,8,4,14,55.08
2024,8,4,15,59.97
2024,8,4,16,65.36
2024,8,4,17,68.0
2024,8,4,18,69.38
2024,8,4,19,69.71
2024,8,4,20,68.85
2024,8,4,21,67.43
2024,8,4,22,65.7
2024,8,4,23,64.26
2024,8,5,0,64.46
2024,8,5,1,65.67
2024,8,5,2,67.25
2024,8,5,3,68.37
2024,8,5,4,69.21
2024,8,5,5,70.52
2024,8,5,6,72.19
2024,8,5,7,70.88
2024,8,5,8,70.64
2024,8,5,9,71.26
2024,8,5,10,69.45
2024,8,5,11,69.09
2024,8,5,12,70.14
2024,8,5,13,69.43
2024,8,5,14,69.32
2024,8,5,15,71.13
2024,8,5,16,72.48
2024,8,5,17,72.81
2024,8,5,18,76.22
2024,8,5,19,81.16
2024,8,5,20,85.4
2024,8,5,21,87.72
2024,8,5,22,89.74
2024,8,5,23,90.87
2024,8,6,0,90.7
2024,8,6,1,89.66
2024,8,6,2,88.33
2024,8,6,3,88.01
2024,8,6,4,88.28
2024,8,6,5,88.15
2024,8,6,6,87.74
2024,8,6,7,85.07
2024,8,6,8,79.97
2024,8,6,9,74.96
2024,8,6,10,69.01
2024,8,6,11,64.97
2024,8,6,12,62.12
2024,8,6,13,59.98
2024,8,6,14,58.76
2024,8,6,15,58.46
2024,8,6,16,62.55
2024,8,6,17,66.65
2024,8,6,18,68.22
2024,8,6,19,66.79
2024,8,6,20,65.35
2024,8,6,21,66.51
2024,8,6,22,68.95
2024,8,6,23,71.54
2024,8,7,0,75.19
2024,8,7,1,79.11
2024,8,7,2,82.63
2024,8,7,3,84.66
2024,8,7,4,84.01
2024,8,7,5,84.06
2024,8,7,6,84.25
2024,8,7,7,80.91
2024,8,7,8,72.71
2024,8,7,9,63.03
2024,8,7,10,55.93
2024,8,7,11,51.45
2024,8,7,12,49.02
2024,8,7,13,48.52
2024,8,7,14,49.89
2024,8,7,15,52.92
2024,8,7,16,59.92
2024,8,7,17,66.23
2024,8,7,18,70.95
2024,8,7,19,72.39
2024,8,7,20,72.0
2024,8,7,21,71.2
2024,8,7,22,69.21
2024,8,7,23,68.14
2024,8,8,0,68.13
2024,8,8,1,68.63
2024,8,8,2,70.79
2024,8,8,3,72.42
2024,8,8,4,72.47
2024,8,8,5,71.29
2024,8,8,6,70.6
2024,8,8,7,70.72
2024,8,8,8,69.99
2024,8,8,9,67.07
2024,8,8,10,66.72
2024,8,8,11,64.64
2024,8,8,12,62.55
2024,8,8,13,62.02
2024,8,8,14,63.03
2024,8,8,15,64.63
2024,8,8,16,68.45
2024,8,8,17,72.72
2024,8,8,18,76.75
2024,8,8,19,79.84
2024,8,8,20,81.82
2024,8,8,21,83.38
2024,8,8,22,84.13
2024,8,8,23,85.16
2024,8,9,0,86.48
2024,8,9,1,87.67
2024,8,9,2,88.57
2024,8,9,3,89.4
2024,8,9,4,89.6
2024,8,9,5,89.63
2024,8,9,6,89.45
2024,8,9,7,88.11
2024,8,9,8,84.17
2024,8,9,9,78.12
2024,8,9,10,70.09
2024,8,9,11,65.96
2024,8,9,12,61.6
2024,8,9,13,60.27
2024,8,9,14,52.74
2024,8,9,15,52.55
2024,8,9,16,64.54
2024,8,9,17,71.61
2024,8,9,18,72.98
2024,8,9,19,74.18
2024,8,9,20,75.01
2024,8,9,21,75.46
2024,8,9,22,76.32
2024,8,9,23,80.32
2024,8,10,0,84.5
2024,8,10,1,87.56
2024,8,10,2,89.53
2024,8,10,3,90.87
2024,8,10,4,91.78
2024,8,10,5,92.35
2024,8,10,6,92.71
2024,8,10,7,90.44
2024,8,10,8,85.48
2024,8,10,9,80.05
2024,8,10,10,74.59
2024,8,10,11,69.82
2024,8,10,12,68.61
2024,8,10,13,68.69
2024,8,10,14,69.66
2024,8,10,15,71.5
2024,8,10,16,75.63
2024,8,10,17,80.89
2024,8,10,18,84.52
2024,8,10,19,86.58
2024,8,10,20,87.92
2024,8,10,21,88.47
2024,8,10,22,89.1
2024,8,10,23,90.36
2024,8,11,0,92.13
2024,8,11,1,94.97
2024,8,11,2,97.68
2024,8,11,3,99.72
2024,8,11,4,100.0
2024,8,11,5,100.0
2024,8,11,6,100.0
2024,8,11,7,97.38
2024,8,11,8,89.16
2024,8,11,9,81.4
2024,8,11,10,74.96
2024,8,11,11,71.48
2024,8,11,12,70.12
2024,8,11,13,69.5
2024,8,11,14,69.51
2024,8,11,15,70.49
2024,8,11,16,73.94
2024,8,11,17,79.53
2024,8,11,18,84.06
2024,8,11,19,86.3
2024,8,11,20,86.0
2024,8,11,21,84.9
2024,8,11,22,84.0
2024,8,11,23,83.14
2024,8,12,0,82.52
2024,8,12,1,83.54
2024,8,12,2,85.44
2024,8,12,3,87.05
2024,8,12,4,88.57
2024,8,12,5,89.66
2024,8,12,6,90.88
2024,8,12,7,89.92
2024,8,12,8,86.3
2024,8,12,9,80.94
2024,8,12,10,76.63
2024,8,12,11,74.27
2024,8,12,12,72.96
2024,8,12,13,71.72
2024,8,12,14,71.47
2024,8,12,15,72.01
2024,8,12,16,74.46
2024,8,12,17,77.92
2024,8,12,18,80.37
2024,8,12,19,81.59
2024,8,12,20,82.48
2024,8,12,21,82.54
2024,8,12,22,82.08
2024,8,12,23,82.4
2024,8,13,0,83.35
2024,8,13,1,85.95
2024,8,13,2,89.31
2024,8,13,3,92.19
2024,8,13,4,93.38
2024,8,13,5,94.0
2024,8,13,6,94.31
2024,8,13,7,93.32
2024,8,13,8,91.89
2024,8,13,9,90.02
2024,8,13,10,87.54
2024,8,13,11,84.27
2024,8,13,12,81.49
2024,8,13,13,79.76
2024,8,13,14,79.44
2024,8,13,15,80.39
2024,8,13,16,82.59
2024,8,13,17,84.46
2024,8,13,18,85.53
2024,8,13,19,87.0
2024,8,13,20,88.52
2024,8,13,21,89.72
2024,8,13,22,90.03
2024,8,13,23,90.46
2024,8,14,0,90.81
2024,8,14,1,90.6
2024,8,14,2,90.81
2024,8,14,3,91.68
2024,8,14,4,92.73
2024,8,14,5,93.48
2024,8,14,6,94.4
2024,8,14,7,94.31
2024,8,14,8,94.11
